imgID,annID,scID,scale,newWidth,newHeight,pos_label,neg_label
239697,575723,351364,0.237620423,102,118,[],"[[210, 177], [329, 211], [227, 412], [380, 510], [231, 357], [123, 507]]"
23355,1075390,121873,0.250157254,106,48,"[[295, 286], [239, 418], [193, 251]]","[[265, 109], [374, 89]]"
41688,1904888,367689,0.371546568,178,205,"[[223, 282], [256, 242], [132, 328], [174, 237], [140, 227]]","[[89, 490], [361, 409], [110, 506]]"
32724,598504,346872,0.77330002,494,478,"[[381, 288], [367, 324], [282, 330], [249, 353], [308, 330], [338, 281], [319, 359], [295, 245]]",[]
95161,1606841,126097,0.584454583,374,81,[],"[[404, 52], [302, 354], [427, 185], [215, 296], [277, 256], [239, 209], [289, 92], [231, 130]]"
14335,1117190,211850,0.169575572,108,43,"[[323, 217], [110, 229]]","[[410, 120], [274, 21], [210, 310], [221, 135], [179, 94], [142, 332], [361, 162], [484, 398], [413, 363], [371, 363], [564, 196], [398, 296], [575, 47], [172, 334], [260, 337]]"
537692,1672040,307751,0.316388866,202,89,[],"[[514, 355], [216, 293], [294, 159], [337, 317], [139, 126], [250, 139], [419, 91]]"
547100,1138811,418028,0.149351525,69,67,[],"[[155, 259], [298, 497], [362, 120], [329, 370], [160, 172], [251, 513], [193, 211]]"
111817,1088507,20702,0.268447079,128,140,"[[187, 561], [157, 405]]","[[72, 340]]"
115132,661151,170716,0.104665656,22,45,"[[189, 376]]","[[384, 152], [63, 368], [120, 50], [415, 27], [448, 223], [187, 242], [589, 148], [157, 211]]"
72275,1041471,117170,0.540406768,345,237,"[[430, 236], [392, 313], [273, 243], [238, 326], [351, 335], [243, 240], [197, 356], [297, 300], [302, 195], [297, 253], [263, 226], [412, 199]]",[]
26310,7380,311428,0.161650305,103,56,"[[416, 381], [64, 408]]","[[291, 326], [258, 297], [453, 74], [153, 45], [387, 110]]"
14743,63032,335624,0.382930339,183,163,"[[175, 344]]","[[282, 151], [221, 229], [396, 130]]"
1888,1047951,338988,0.295814199,140,126,"[[532, 190], [186, 289], [298, 96], [529, 289], [294, 227], [83, 275], [73, 195], [409, 163], [308, 305], [403, 171], [196, 223]]",[]
263462,1233666,156175,0.332130444,88,159,[],"[[67, 114], [455, 184], [264, 172], [215, 218], [366, 210], [471, 227]]"
343225,1105449,126235,0.2306521,115,72,[],"[[233, 283], [161, 259], [401, 315], [228, 90]]"
58008,1042858,98582,0.371546568,237,133,"[[189, 255], [479, 318], [441, 203], [480, 178]]",[]
14335,1117190,575498,0.169575572,108,43,[],"[[356, 156], [71, 161], [214, 193], [460, 235], [440, 102], [204, 423], [428, 322], [385, 203]]"
589,2150702,288579,0.138889786,46,59,[],"[[54, 40], [269, 131], [322, 283], [602, 289], [543, 30]]"
222075,1139912,440455,0.561489911,154,238,[],"[[376, 174], [357, 247], [489, 140]]"
32724,600008,346872,0.77330002,494,469,"[[317, 244], [376, 291], [276, 347], [308, 384], [262, 240], [298, 310], [267, 359], [367, 300]]",[]
190135,312245,192710,0.657099984,286,315,"[[334, 243], [280, 186], [241, 276], [145, 231], [459, 313]]",[]
516205,704393,165684,0.096124754,61,27,"[[353, 452], [100, 325], [533, 188], [38, 246], [267, 244]]","[[244, 125]]"
14034,1041467,321062,0.540406768,345,195,"[[304, 285], [375, 180], [361, 111], [369, 283], [359, 175]]",[]
14335,1117190,211850,0.261149668,167,66,"[[185, 273], [285, 383]]","[[417, 56], [289, 81], [186, 432], [236, 65]]"
32724,598504,387056,0.362971197,160,154,"[[140, 208]]","[[431, 159], [504, 228]]"
334118,705378,436161,0.163493372,104,22,"[[437, 173], [264, 410]]","[[199, 223], [227, 431]]"
417006,1111333,535501,0.834027778,98,356,[],"[[88, 186]]"
174228,7582,507322,0.750579374,469,360,[],"[[311, 219], [249, 295], [266, 253], [302, 265]]"
136599,1543038,367689,0.282432162,135,101,"[[387, 232]]","[[368, 129], [135, 398], [347, 491], [128, 70]]"
110030,311035,84040,0.866986399,443,416,"[[243, 213], [335, 258], [407, 244], [371, 216], [338, 231], [335, 223], [277, 248], [262, 261], [361, 262]]",[]
164863,1087853,479848,0.68691138,291,237,"[[199, 500]]","[[257, 386], [186, 367]]"
294811,176705,384507,0.132941415,51,43,"[[474, 147]]","[[236, 80], [221, 203], [380, 80]]"
406826,1157542,156066,0.148097392,94,32,"[[180, 165], [272, 221], [176, 206]]",[]
250192,581568,86442,0.773786283,298,330,"[[352, 239]]","[[438, 180], [327, 166]]"
117016,674672,20702,0.175395111,70,112,"[[178, 543]]","[[284, 391], [367, 394], [397, 436], [443, 182]]"
211756,1051157,420713,0.121200832,58,37,[],"[[157, 94], [310, 140], [78, 220], [272, 407], [419, 124]]"
22112,24275,321410,0.121522447,51,44,"[[273, 581], [399, 531], [76, 519]]","[[122, 416], [279, 196], [335, 272], [237, 513], [300, 419], [160, 22], [26, 64], [142, 431], [275, 308], [349, 103], [51, 407], [175, 200], [34, 123], [209, 389]]"
146917,2111340,447378,0.455177746,215,218,"[[137, 330], [367, 323], [522, 122], [254, 222], [174, 239], [477, 350], [493, 268]]",[]
131743,439262,156175,0.68560354,121,329,[],"[[361, 175], [107, 263], [87, 194], [129, 268]]"
56042,584968,56267,0.471485658,127,226,"[[188, 226], [145, 120], [488, 297], [422, 147], [556, 257], [164, 361], [204, 365], [293, 288], [224, 191], [497, 325], [310, 353], [251, 215], [232, 198], [395, 276], [398, 188], [548, 280]]","[[271, 126]]"
393696,1158731,404254,0.218035135,109,31,[],"[[124, 264], [392, 53], [178, 109], [398, 234], [208, 53], [189, 151]]"
231732,85237,491664,0.38639651,123,185,[],"[[286, 138], [223, 194], [66, 250], [149, 189], [104, 148], [225, 303], [229, 337], [574, 206], [255, 342]]"
150367,1042085,271888,0.371546568,217,158,"[[531, 297], [278, 288]]","[[169, 93]]"
422967,1107763,178980,0.103543214,63,49,[],"[[223, 133], [67, 238], [143, 83], [197, 332], [255, 318]]"
174511,1116377,575498,0.169575572,108,20,[],"[[327, 402], [336, 229], [284, 34], [480, 198], [420, 331], [445, 49], [114, 233], [87, 415]]"
117704,178752,211351,0.214827964,137,39,[],"[[154, 66], [233, 379], [92, 259], [280, 96], [321, 252]]"
97411,1077959,84040,0.562580069,234,270,"[[348, 177], [238, 156], [450, 181], [334, 197], [283, 312], [325, 215], [357, 241], [192, 319], [392, 230], [320, 280], [391, 318]]",[]
83494,1056410,255578,0.367350082,206,224,"[[189, 258], [196, 229], [293, 291], [371, 234]]",[]
113787,39198,46612,0.738249023,232,251,"[[453, 185], [372, 181]]",[]
83494,1056410,106736,0.560062118,219,238,"[[474, 184], [366, 134], [372, 258], [454, 292], [185, 239], [341, 181]]",[]
93773,176776,302318,0.214827964,107,26,[],"[[420, 159], [194, 64], [183, 150], [444, 78], [141, 94], [402, 327], [286, 288], [247, 147]]"
5469,1050308,288836,0.295814199,141,141,"[[386, 311], [157, 76], [282, 114], [184, 295], [544, 260], [466, 357], [331, 272]]",[]
32566,599193,224874,0.13673486,58,65,[],"[[323, 278]]"
194159,1380005,14835,0.132941415,85,38,[],"[[77, 331], [108, 301], [560, 218], [496, 365], [550, 59], [67, 54], [243, 84], [262, 349]]"
115356,1823340,577065,0.531317651,163,255,"[[264, 290], [499, 289], [85, 262], [112, 182]]",[]
153847,70324,225669,0.488944057,170,208,"[[126, 280], [346, 297], [425, 266]]","[[350, 233]]"
417295,85981,21717,0.083186075,11,35,[],"[[440, 34], [425, 318], [293, 357], [544, 232]]"
62427,600834,296832,0.77330002,239,330,"[[463, 238]]","[[420, 175], [370, 212], [357, 222], [412, 233], [387, 218]]"
222015,707557,175353,0.163493372,78,48,"[[386, 379], [390, 135], [123, 468], [192, 450], [237, 249], [40, 274]]","[[66, 37], [207, 49]]"
292792,1117530,575498,0.169575572,108,35,[],"[[94, 66], [567, 393], [149, 290], [120, 405], [396, 105], [407, 424], [584, 55], [337, 308], [423, 263]]"
115356,1823340,480344,0.362971197,119,185,"[[571, 319], [448, 277]]","[[524, 142], [199, 177]]"
169311,8854,213034,0.582786742,311,315,"[[314, 292]]","[[185, 323]]"
174185,53551,426518,0.216774796,86,81,"[[170, 77]]","[[409, 315], [138, 305], [182, 321], [450, 162], [312, 201], [48, 186]]"
511751,665139,229401,0.515064553,160,329,[],"[[232, 440], [108, 331], [393, 380], [168, 169], [159, 394]]"
394580,421937,288579,0.332130444,82,141,"[[47, 167]]","[[293, 295], [315, 269]]"
119729,1046074,367689,0.371546568,178,157,"[[317, 216], [155, 123], [247, 105]]","[[296, 485], [267, 414]]"
154721,1650949,17877,0.148291286,71,45,[],"[[292, 99], [164, 111], [178, 332], [97, 409], [333, 273]]"
28782,1073513,96958,0.704894538,353,330,"[[235, 301], [273, 289], [236, 230], [390, 288], [190, 192]]",[]
146917,2111340,210333,0.295814199,124,126,[],"[[477, 107], [414, 177], [315, 301], [565, 140], [87, 218], [318, 299], [549, 302], [203, 297], [577, 175], [62, 249], [260, 87], [542, 320], [323, 224], [275, 256], [163, 119], [229, 88], [338, 154]]"
62540,587372,290432,0.171306545,82,50,[],"[[382, 485], [251, 382], [261, 119], [331, 269], [161, 388], [67, 103], [290, 611], [171, 482], [316, 138]]"
54965,1084115,20702,0.270883025,130,122,"[[258, 496], [267, 347]]","[[96, 425], [146, 380], [93, 97]]"
61510,66565,126432,0.549054495,234,214,"[[250, 502]]","[[201, 400], [283, 370], [215, 320], [149, 370]]"
326935,583701,56267,0.471485658,220,226,"[[523, 229], [362, 352], [515, 362], [199, 310], [429, 255], [211, 322], [358, 286], [256, 213], [187, 254], [114, 200], [353, 213]]","[[435, 116], [297, 147], [355, 134], [238, 152]]"
38701,1088201,421639,0.451734716,285,192,"[[315, 203], [313, 287]]",[]
97411,1077959,298535,0.562580069,265,306,"[[327, 297], [225, 342]]","[[448, 163], [155, 155]]"
102004,1610456,135237,0.337587833,155,143,[],"[[207, 323], [104, 120], [505, 115], [518, 348], [561, 212], [140, 169], [286, 345], [280, 153]]"
128351,165972,329280,0.501240051,239,100,[],"[[129, 351], [240, 516], [198, 584], [291, 277], [265, 311]]"
108681,48859,393258,0.339556741,169,65,"[[219, 281], [143, 135], [403, 316], [147, 266], [350, 158]]","[[357, 83], [303, 48], [127, 46]]"
17997,598826,120858,0.531317651,164,255,"[[438, 285], [503, 250], [281, 304], [376, 236], [418, 234], [198, 338], [381, 280]]","[[253, 209], [272, 156], [405, 146], [145, 206], [382, 191]]"
38034,1115619,575498,0.169575572,108,38,[],"[[221, 110], [435, 111], [460, 224], [62, 216], [390, 433], [57, 418], [353, 109], [387, 309]]"
152070,1632434,367666,0.834027778,91,400,[],"[[540, 236], [571, 272], [532, 213]]"
182706,55177,46508,0.747190964,318,243,[],"[[167, 283], [202, 265], [256, 330]]"
107197,175911,302318,0.132941415,66,7,[],"[[295, 238], [53, 359], [328, 365], [111, 72], [198, 99], [382, 163], [462, 95], [160, 146]]"
321885,21465,126097,0.337587833,88,143,"[[588, 275], [587, 290]]","[[428, 103], [471, 200], [313, 102], [254, 298], [185, 103], [498, 125], [56, 334], [48, 344], [53, 136], [402, 192], [449, 231], [368, 339], [146, 232], [231, 77]]"
238187,1047625,288836,0.455177746,291,174,"[[179, 161], [183, 269], [332, 138], [190, 342], [388, 291], [409, 111], [470, 177], [397, 325], [282, 330], [262, 106], [407, 198], [322, 255], [212, 392], [480, 371]]",[]
549300,313930,293545,0.20019417,40,78,[],"[[342, 274], [538, 281], [65, 268]]"
170413,323730,156066,0.149725659,36,71,"[[353, 198], [208, 150]]","[[279, 64]]"
150284,148020,60677,0.550804713,352,231,"[[183, 213], [367, 325], [412, 272], [206, 336], [431, 340], [356, 218], [266, 250], [253, 293], [282, 316], [369, 235], [428, 341], [325, 227]]","[[366, 140], [200, 118], [402, 165], [237, 168], [360, 125], [381, 160]]"
466967,1105844,82273,0.111078468,33,53,[],"[[615, 69], [81, 112], [67, 362], [114, 207], [592, 253]]"
137156,349351,106382,0.24372146,85,72,[],"[[493, 89], [88, 187], [192, 172], [261, 107]]"
109005,581786,494039,0.471485658,235,175,"[[319, 239], [285, 218]]",[]
116252,1107517,126235,0.167199693,68,62,[],"[[82, 292], [42, 220], [365, 165], [183, 332], [367, 53]]"
369071,664823,395965,0.354950953,140,170,[],"[[394, 137], [442, 120]]"
37968,397046,44494,0.304005356,145,73,[],"[[188, 299], [299, 596], [74, 176], [320, 232], [148, 239], [131, 514]]"
98416,63628,335624,0.179764253,106,76,"[[130, 308], [285, 353], [468, 347]]","[[196, 150], [236, 255], [107, 188], [475, 205]]"
242926,1647943,535278,0.840610969,242,358,[],"[[219, 219], [252, 238], [266, 197], [256, 241], [187, 193]]"
165684,1908848,170401,0.657099984,400,315,"[[349, 300], [364, 263], [372, 279]]",[]
445915,82736,546079,0.134333171,18,64,[],"[[416, 334], [42, 106]]"
489728,1144673,243307,0.361937052,231,173,[],"[[233, 386], [335, 355], [448, 99]]"
32724,598504,542173,0.13673486,67,65,[],"[[416, 442], [44, 188], [36, 154], [91, 341], [366, 41], [240, 400], [270, 248], [415, 65]]"
525580,471097,288579,0.332130444,78,141,[],"[[353, 276], [142, 86], [224, 219], [532, 305]]"
58123,365628,380959,0.358520263,229,71,[],"[[473, 383], [273, 107], [199, 421]]"
82438,1044735,247333,0.163997481,61,63,[],"[[336, 41], [285, 331], [335, 241]]"
71664,1926968,543010,0.68691138,293,304,"[[151, 478], [269, 421], [197, 343], [267, 410], [211, 413], [179, 458], [219, 381], [261, 333], [180, 316]]",[]
524651,450041,232114,0.68560354,166,438,"[[207, 421]]","[[237, 381], [210, 295], [283, 223], [201, 327], [146, 409], [243, 247]]"
155107,1116219,396765,0.169575572,108,41,[],"[[452, 403], [257, 156], [399, 196], [187, 98], [395, 388], [403, 432], [146, 57]]"
84202,1935195,222964,0.45402125,266,217,[],"[[454, 260], [383, 119], [133, 342], [369, 233], [337, 162], [163, 260]]"
209394,153433,563040,0.68275468,290,403,[],"[[249, 394], [230, 355], [212, 362], [234, 222], [150, 229], [156, 435], [273, 242], [183, 342]]"
152385,149902,114313,0.834166922,533,344,"[[310, 202], [329, 224], [274, 180], [336, 196], [299, 241], [348, 181], [276, 180], [353, 197], [350, 199], [357, 224], [278, 214], [283, 213], [326, 176], [334, 255], [311, 244], [360, 240]]",[]
51355,1923578,288836,0.250157254,104,120,"[[255, 73], [78, 229]]",[]
175469,175399,412373,0.525138001,270,248,[],"[[221, 282], [378, 235], [418, 219], [265, 168], [447, 177], [499, 291], [252, 198], [297, 287]]"
394691,201984,288579,0.68560354,114,292,"[[571, 207], [246, 279], [582, 152]]",[]
229564,398999,143870,0.611389954,264,293,"[[356, 242], [461, 279], [263, 277], [133, 319], [135, 254]]",[]
525580,471097,156175,0.489498064,129,234,[],"[[200, 283], [429, 197], [141, 161], [471, 238], [291, 138], [225, 207], [358, 213]]"
347790,1659092,418028,0.149351525,69,81,"[[305, 599]]","[[334, 224], [46, 243], [201, 414], [266, 110], [191, 407], [348, 386]]"
79589,596404,387056,0.240115474,81,102,[],"[[452, 330], [65, 368], [57, 250], [529, 221], [136, 57]]"
100926,2195590,228211,0.834027778,78,312,[],"[[232, 173], [287, 178], [109, 189], [248, 218], [168, 218]]"
215243,56732,358457,0.747190964,319,342,"[[225, 289], [246, 326]]","[[218, 182]]"
71136,672380,20702,0.180501464,86,107,[],"[[241, 171], [327, 136], [141, 394], [192, 252]]"
33733,1102995,429309,0.30865883,131,90,[],"[[179, 319], [181, 54], [301, 129], [125, 68], [336, 439], [127, 524]]"
123017,105775,222964,0.240424012,80,115,"[[581, 334], [583, 382]]","[[99, 418], [430, 272], [170, 371], [319, 130], [364, 254]]"
250192,581568,242695,0.471485658,186,206,"[[169, 262], [235, 314]]","[[191, 171], [184, 199]]"
81585,365151,515876,0.550804713,331,264,[],"[[315, 322], [301, 208], [210, 348], [303, 173], [258, 204], [397, 164], [177, 240], [393, 254], [382, 311]]"
55226,1936786,128649,0.181107612,103,99,[],"[[479, 320], [198, 242]]"
58658,1974157,203879,0.216360755,31,77,[],"[[255, 230], [52, 249], [581, 72]]"
85798,1071358,121873,0.562580069,240,137,"[[150, 364], [205, 348]]","[[241, 80]]"
178192,1114959,575498,0.261149668,167,42,"[[393, 355]]","[[106, 103], [390, 163], [147, 305], [521, 184], [215, 449], [360, 218], [539, 111]]"
148898,686430,210856,0.131272935,26,80,"[[460, 389], [77, 283], [300, 474], [78, 453], [471, 400]]","[[311, 109], [194, 46], [424, 203]]"
347445,73277,431817,0.649473695,337,379,[],"[[182, 243], [180, 326]]"
146917,2111340,288836,0.201911733,95,96,[],"[[367, 315], [377, 304], [573, 341], [369, 138], [103, 412], [94, 116], [428, 188]]"
496826,702062,175353,0.163493372,59,104,"[[414, 448], [148, 376], [61, 140]]",[]
51403,15178,231705,0.582786742,204,372,[],"[[249, 390], [294, 343], [274, 268], [271, 380], [241, 261], [115, 377], [194, 349]]"
158250,38800,356007,0.250019373,94,160,"[[318, 343], [210, 401], [257, 334], [76, 381], [297, 536], [73, 552]]","[[241, 158], [390, 157]]"
154382,310980,371873,0.242360183,127,103,"[[94, 342], [265, 365]]","[[293, 139], [515, 172]]"
18917,1561299,299039,0.240905092,153,102,"[[525, 297], [250, 196], [264, 353]]","[[435, 134], [275, 91], [106, 149]]"
498665,1112473,314016,0.834027778,533,73,[],"[[297, 241], [340, 323], [271, 299], [314, 302], [373, 46], [284, 144], [355, 163]]"
128398,1867005,511407,0.733162893,214,469,[],"[[249, 257], [232, 399], [251, 342], [272, 399]]"
223369,1048275,288836,0.295814199,180,141,"[[256, 146], [215, 90], [443, 228], [510, 322], [125, 390], [327, 202]]",[]
36260,1072803,121873,0.704894538,300,172,"[[175, 350], [152, 512], [225, 547], [232, 354], [265, 470], [248, 373]]","[[216, 137]]"
19665,1108563,343849,0.103543214,44,46,"[[126, 385]]","[[175, 173], [112, 164], [95, 582], [359, 609], [303, 96]]"
59108,417260,26438,0.384465577,100,164,[],"[[419, 284], [71, 248], [502, 205], [577, 262]]"
136599,1543038,238062,0.540406768,306,229,"[[351, 129], [223, 224], [203, 147]]",[]
20485,1075803,121873,0.704894538,300,160,"[[255, 372], [180, 452], [197, 282], [229, 404], [163, 318], [251, 513]]","[[166, 180], [261, 140]]"
511751,661428,229401,0.104665656,26,66,"[[46, 357], [38, 585], [115, 530]]","[[393, 139], [391, 398], [192, 351], [274, 41], [177, 61], [135, 219], [503, 191], [288, 453], [345, 192], [194, 580], [421, 597], [300, 400], [165, 268], [493, 428]]"
97411,1077959,469220,0.851967005,306,353,"[[165, 411], [204, 420], [177, 267], [206, 348], [177, 442]]",[]
68162,111122,222964,0.240424012,87,115,"[[530, 390]]","[[593, 238], [59, 412], [391, 234]]"
134288,1051226,554996,0.659009271,309,316,"[[340, 281], [400, 259], [439, 232], [338, 263], [316, 288], [388, 269]]",[]
1153,1044545,327578,0.371546568,237,98,[],"[[424, 314], [121, 255], [132, 268], [459, 124], [171, 107], [314, 372], [291, 243], [311, 146], [445, 169]]"
395445,21931,135237,0.121522447,57,51,[],"[[234, 148], [276, 390], [429, 266], [482, 317], [465, 82], [195, 250], [101, 326]]"
53436,416013,554128,0.232499217,59,73,"[[145, 198], [214, 217]]","[[75, 62], [312, 81], [390, 131], [410, 102], [377, 100], [191, 41], [171, 64]]"
481391,19021,135237,0.20019417,54,85,[],"[[241, 280], [591, 246], [503, 349], [271, 66], [263, 252], [210, 183], [150, 288], [562, 148]]"
100926,2195524,314016,0.551825381,74,235,[],"[[553, 289], [458, 181], [196, 292], [451, 171]]"
348199,1106388,526360,0.165908306,71,55,"[[333, 596]]","[[176, 217], [195, 259], [306, 110], [330, 265], [44, 374], [70, 129], [132, 457], [156, 436]]"
44540,18807,321410,0.20019417,85,97,"[[218, 589], [349, 586]]","[[148, 153], [95, 250], [363, 112], [117, 134], [343, 433], [93, 377], [216, 61], [230, 439], [264, 167], [154, 467], [80, 430]]"
143822,1112616,396765,0.216360755,25,103,[],"[[166, 81], [108, 247], [349, 74], [547, 315]]"
